Date/Time,Step Count (count),Source
2024-10-12 00:00:00,5696,Zebra|iPhone
2024-10-13 00:00:00,4240,Zebra|iPhone
2024-10-14 00:00:00,2477,Zebra|iPhone
2024-10-15 00:00:00,10990,Zebra|iPhone
2024-10-16 00:00:00,3339,Zebra|iPhone
2024-10-17 00:00:00,7750,Zebra|iPhone
2024-10-18 00:00:00,6813,Zebra|iPhone
2024-10-19 00:00:00,6539,Zebra|iPhone
2024-10-20 00:00:00,5072,Zebra|iPhone
2024-10-21 00:00:00,6567,Zebra|iPhone
2024-10-22 00:00:00,1919,Zebra|iPhone
2024-10-23 00:00:00,6207,Zebra|iPhone
2024-10-24 00:00:00,5959,Zebra|iPhone
2024-10-25 00:00:00,864,Zebra|iPhone
2024-10-26 00:00:00,2228,Zebra|iPhone
2024-10-27 00:00:00,2891,Zebra|iPhone
2024-10-28 00:00:00,5454,Zebra|iPhone
2024-10-29 00:00:00,5695,Zebra|iPhone
2024-10-30 00:00:00,4993,Zebra|iPhone
2024-10-31 00:00:00,6313,Zebra|iPhone
2024-11-01 00:00:00,8274,Zebra|iPhone
2024-11-02 00:00:00,1880,Zebra|iPhone
2024-11-03 00:00:00,1223,Zebra|iPhone
2024-11-04 00:00:00,4851,Zebra|iPhone
2024-11-05 00:00:00,464,Zebra|iPhone
2024-11-06 00:00:00,1967,Zebra|iPhone
2024-11-07 00:00:00,5144,Zebra|iPhone
2024-11-08 00:00:00,5554,Zebra|iPhone
2024-11-09 00:00:00,2403,Zebra|iPhone
2024-11-10 00:00:00,702,Zebra|iPhone
2024-11-11 00:00:00,1178,Zebra|iPhone
2024-11-12 00:00:00,4779,Zebra|iPhone
2024-11-13 00:00:00,3596,Zebra|iPhone
2024-11-14 00:00:00,3859,Zebra|iPhone
2024-11-15 00:00:00,3560,Zebra|iPhone
2024-11-16 00:00:00,2912,Zebra|iPhone
2024-11-17 00:00:00,1529,Zebra|iPhone
2024-11-18 00:00:00,8167,Zebra|iPhone
2024-11-19 00:00:00,4794,Zebra|iPhone
2024-11-20 00:00:00,5537,Zebra|iPhone
2024-11-21 00:00:00,5588,Zebra|iPhone
2024-11-22 00:00:00,2708,Zebra|iPhone
2024-11-23 00:00:00,8893,Zebra|iPhone
2024-11-24 00:00:00,8918,Zebra|iPhone
2024-11-25 00:00:00,6365,Zebra|iPhone
2024-11-26 00:00:00,5978,Zebra|iPhone
2024-11-27 00:00:00,5106,Zebra|iPhone
2024-11-28 00:00:00,13193,Zebra|iPhone
2024-11-29 00:00:00,5217,Zebra|iPhone
2024-11-30 00:00:00,6966,Zebra|iPhone
2024-12-01 00:00:00,3358,Zebra|iPhone
2024-12-02 00:00:00,3096,Zebra|iPhone
2024-12-03 00:00:00,5111,Zebra|iPhone
2024-12-04 00:00:00,2436,Zebra|iPhone
2024-12-05 00:00:00,705,Zebra|iPhone
2024-12-06 00:00:00,2954,Zebra|iPhone
2024-12-07 00:00:00,1975,Zebra|iPhone
2024-12-08 00:00:00,814,Zebra|iPhone
2024-12-09 00:00:00,4974,Zebra|iPhone
2024-12-10 00:00:00,4242,Zebra|iPhone
2024-12-11 00:00:00,3535,Zebra|iPhone
2024-12-12 00:00:00,2198,Zebra|iPhone
2024-12-13 00:00:00,4747,Zebra|iPhone
2024-12-14 00:00:00,2153,Zebra|iPhone
2024-12-15 00:00:00,683,Zebra|iPhone
2024-12-16 00:00:00,2493,Zebra|iPhone
2024-12-17 00:00:00,3087,Zebra|iPhone
2024-12-18 00:00:00,5088,Zebra|iPhone
2024-12-19 00:00:00,4187,Zebra|iPhone
2024-12-20 00:00:00,2849,Zebra|iPhone
2024-12-21 00:00:00,2965,Zebra|iPhone
2024-12-22 00:00:00,1609,Zebra|iPhone
2024-12-23 00:00:00,2309,Zebra|iPhone
2024-12-24 00:00:00,1581,Zebra|iPhone
2024-12-25 00:00:00,4074,Zebra|iPhone
2024-12-26 00:00:00,3308,Zebra|iPhone
2024-12-27 00:00:00,3040,Zebra|iPhone
2024-12-28 00:00:00,8849,Zebra|iPhone
2024-12-29 00:00:00,2509,Zebra|iPhone
2024-12-30 00:00:00,4759,Zebra|iPhone
2024-12-31 00:00:00,1565,Zebra|iPhone
2025-01-01 00:00:00,2203,Zebra|iPhone
2025-01-02 00:00:00,4846,Zebra|iPhone
2025-01-03 00:00:00,1590,Zebra|iPhone
2025-01-04 00:00:00,3526,Zebra|iPhone
2025-01-05 00:00:00,783,Zebra|iPhone
2025-01-06 00:00:00,1297,Zebra|iPhone
2025-01-07 00:00:00,473,Zebra|iPhone
2025-01-08 00:00:00,1517,Zebra|iPhone
2025-01-09 00:00:00,3332,Zebra|iPhone
2025-01-10 00:00:00,3034,Zebra|iPhone
2025-01-11 00:00:00,4571,Zebra|iPhone
2025-01-12 00:00:00,1453,Zebra|iPhone
2025-01-13 00:00:00,3703,Zebra|iPhone
2025-01-14 00:00:00,2958,Zebra|iPhone
2025-01-15 00:00:00,3242,Zebra|iPhone
2025-01-16 00:00:00,4150,Zebra|iPhone
2025-01-17 00:00:00,2509,Zebra|iPhone
2025-01-18 00:00:00,1537,Zebra|iPhone
2025-01-19 00:00:00,1491,Zebra|iPhone
2025-01-20 00:00:00,1035,Zebra|iPhone
2025-01-21 00:00:00,3263,Zebra|iPhone
2025-01-22 00:00:00,2803,Zebra|iPhone
2025-01-23 00:00:00,3475,Zebra|iPhone
2025-01-24 00:00:00,4961,Zebra|iPhone
2025-01-25 00:00:00,4104,Zebra|iPhone
2025-01-26 00:00:00,4498,Zebra|iPhone
2025-01-27 00:00:00,1526,Zebra|iPhone
2025-01-28 00:00:00,3519,Zebra|iPhone
2025-01-29 00:00:00,4579,Zebra|iPhone
2025-01-30 00:00:00,663,Zebra|iPhone
2025-01-31 00:00:00,4106,Zebra|iPhone
2025-02-01 00:00:00,1224,Zebra|iPhone
2025-02-02 00:00:00,1024,Zebra|iPhone
2025-02-03 00:00:00,2819,Zebra|iPhone
2025-02-04 00:00:00,3770,Zebra|iPhone
2025-02-05 00:00:00,6721,Zebra|iPhone
2025-02-06 00:00:00,2877,Zebra|iPhone
2025-02-07 00:00:00,6282,Zebra|iPhone
2025-02-08 00:00:00,2446,Zebra|iPhone
2025-02-09 00:00:00,1392,Zebra|iPhone
2025-02-10 00:00:00,4671,Zebra|iPhone
2025-02-11 00:00:00,3019,Zebra|iPhone
2025-02-12 00:00:00,638,Zebra|iPhone
2025-02-13 00:00:00,3128,Zebra|iPhone
2025-02-14 00:00:00,3119,Zebra|iPhone
2025-02-15 00:00:00,1127,Zebra|iPhone
2025-02-16 00:00:00,586,Zebra|iPhone
2025-02-17 00:00:00,802,Zebra|iPhone
2025-02-18 00:00:00,2994,Zebra|iPhone
2025-02-19 00:00:00,407.69,Zebra|iPhone
2025-02-20 00:00:00,3412,Zebra|iPhone
2025-02-21 00:00:00,2227,Zebra|iPhone
2025-02-22 00:00:00,3486,Zebra|iPhone
2025-02-23 00:00:00,1269,Zebra|iPhone
2025-02-24 00:00:00,4440,Zebra|iPhone
2025-02-25 00:00:00,1701,Zebra|iPhone
2025-02-26 00:00:00,4604,Zebra|iPhone
2025-02-27 00:00:00,215,Zebra|iPhone
2025-02-28 00:00:00,2787,Zebra|iPhone
2025-03-01 00:00:00,856,Zebra|iPhone
2025-03-02 00:00:00,2124,Zebra|iPhone
2025-03-03 00:00:00,3017,Zebra|iPhone
2025-03-04 00:00:00,3621,Zebra|iPhone
2025-03-05 00:00:00,3226,Zebra|iPhone
2025-03-06 00:00:00,4534,Zebra|iPhone
2025-03-07 00:00:00,3309,Zebra|iPhone
2025-03-08 00:00:00,1669,Zebra|iPhone
2025-03-09 00:00:00,2806,Zebra|iPhone
2025-03-10 00:00:00,947,Zebra|iPhone
2025-03-11 00:00:00,5343,Zebra|iPhone
2025-03-12 00:00:00,6372,Zebra|iPhone
2025-03-13 00:00:00,6021,Zebra|iPhone
2025-03-14 00:00:00,2776,Zebra|iPhone
2025-03-15 00:00:00,4100,Zebra|iPhone
2025-03-16 00:00:00,2837,Zebra|iPhone
2025-03-17 00:00:00,2833,Zebra|iPhone
2025-03-18 00:00:00,3311,Zebra|iPhone
2025-03-19 00:00:00,5802,Zebra|iPhone
2025-03-20 00:00:00,3516,Zebra|iPhone
2025-03-21 00:00:00,11045,Zebra|iPhone
2025-03-22 00:00:00,635,Zebra|iPhone
2025-03-23 00:00:00,9360,Zebra|iPhone
2025-03-24 00:00:00,3455,Zebra|iPhone
2025-03-25 00:00:00,3132,Zebra|iPhone
2025-03-26 00:00:00,3937,Zebra|iPhone
2025-03-27 00:00:00,4192,Zebra|iPhone
2025-03-28 00:00:00,3048,Zebra|iPhone
2025-03-29 00:00:00,1332,Zebra|iPhone
2025-03-30 00:00:00,248,Zebra|iPhone
2025-03-31 00:00:00,942,Zebra|iPhone
2025-04-01 00:00:00,1171,Zebra|iPhone
2025-04-02 00:00:00,4330,Zebra|iPhone
2025-04-03 00:00:00,1419,Zebra|iPhone
2025-04-04 00:00:00,4694,Zebra|iPhone
2025-04-05 00:00:00,1820,Zebra|iPhone
2025-04-06 00:00:00,2391,Zebra|iPhone
2025-04-07 00:00:00,6000,Zebra|iPhone
2025-04-08 00:00:00,3442,Zebra|iPhone
2025-04-09 00:00:00,2665,Zebra|iPhone
2025-04-10 00:00:00,4611,Zebra|iPhone
2025-04-11 00:00:00,4785,Zebra|iPhone
2025-04-12 00:00:00,1644,Zebra|iPhone
2025-04-13 00:00:00,1255,Zebra|iPhone
2025-04-14 00:00:00,6568,Zebra|iPhone
2025-04-15 00:00:00,4214,Zebra|iPhone
2025-04-16 00:00:00,1562,Zebra|iPhone
2025-04-17 00:00:00,1632,Zebra|iPhone
2025-04-18 00:00:00,2729,Zebra|iPhone
2025-04-19 00:00:00,15164,Zebra|iPhone
2025-04-20 00:00:00,3328,Zebra|iPhone
2025-04-21 00:00:00,3280,Zebra|iPhone
2025-04-22 00:00:00,3121,Zebra|iPhone
2025-04-23 00:00:00,2391,Zebra|iPhone
2025-04-24 00:00:00,523,Zebra|iPhone
2025-04-25 00:00:00,2857,Zebra|iPhone
2025-04-26 00:00:00,2931,Zebra|iPhone
2025-04-27 00:00:00,2483,Zebra|iPhone|Power Sync|Sync Solver
2025-04-28 00:00:00,20420,Zebra|iPhone|Power Sync|Sync Solver
2025-04-29 00:00:00,3253,Zebra|iPhone|Power Sync|Sync Solver
2025-04-30 00:00:00,14031,Zebra|iPhone|Power Sync|Sync Solver
2025-05-01 00:00:00,7771,Zebra|iPhone|Power Sync|Sync Solver
2025-05-02 00:00:00,4732,Zebra|iPhone|Power Sync|Sync Solver
2025-05-03 00:00:00,10061,Zebra|iPhone|Power Sync|Sync Solver
2025-05-04 00:00:00,1358,Zebra|iPhone|Power Sync|Sync Solver
2025-05-05 00:00:00,5553,Zebra|iPhone|Power Sync|Sync Solver
2025-05-06 00:00:00,14015,Zebra|iPhone|Power Sync|Sync Solver
2025-05-07 00:00:00,2773,Zebra|iPhone|Power Sync|Sync Solver
2025-05-08 00:00:00,6720,Zebra|iPhone|Power Sync|Sync Solver
2025-05-09 00:00:00,4892,Zebra|iPhone|Power Sync|Sync Solver
2025-05-10 00:00:00,1260,Zebra|iPhone|Power Sync|Sync Solver
2025-05-11 00:00:00,30157,Zebra|iPhone|Power Sync|Sync Solver
2025-05-12 00:00:00,10094,Zebra|iPhone|Power Sync|Sync Solver
2025-05-13 00:00:00,14295,Zebra|iPhone|Power Sync|Sync Solver
2025-05-14 00:00:00,2088,Zebra|iPhone|Power Sync|Sync Solver
2025-05-15 00:00:00,781,Zebra|iPhone|Power Sync|Sync Solver
2025-05-16 00:00:00,4162,Zebra|iPhone|Power Sync|Sync Solver
2025-05-17 00:00:00,10607,Zebra|iPhone|Power Sync|Sync Solver
2025-05-18 00:00:00,657,Zebra|iPhone|Power Sync|Sync Solver
2025-05-19 00:00:00,3286,Zebra|iPhone|Power Sync|Sync Solver
2025-05-20 00:00:00,2899,Zebra|iPhone|Power Sync|Sync Solver
2025-05-21 00:00:00,4013,Zebra|iPhone|Power Sync|Sync Solver
2025-05-22 00:00:00,4102,Zebra|iPhone|Power Sync|Sync Solver
2025-05-23 00:00:00,3847,Zebra|iPhone|Power Sync|Sync Solver
2025-05-24 00:00:00,8234,Zebra|iPhone|Power Sync|Sync Solver
2025-05-25 00:00:00,8731,Zebra|iPhone|Power Sync|Sync Solver
2025-05-26 00:00:00,396,Zebra|iPhone|Power Sync|Sync Solver
