Date/Time,Step Count (count),Source
2021-08-08 00:00:00,2949,iPhone|Gekyume
2021-08-09 00:00:00,678,iPhone|Gekyume
2021-08-10 00:00:00,3039,iPhone|Gekyume
2021-08-11 00:00:00,3085,iPhone|Gekyume
2021-08-12 00:00:00,1702,iPhone|Gekyume
2021-08-13 00:00:00,5726,iPhone|Gekyume
2021-08-14 00:00:00,10123,iPhone|Gekyume
2021-08-15 00:00:00,2718,iPhone|Gekyume
2021-08-16 00:00:00,3561,iPhone|Gekyume
2021-08-17 00:00:00,3221,iPhone|Gekyume
2021-08-18 00:00:00,1066,iPhone|Gekyume
2021-08-19 00:00:00,6530,iPhone|Gekyume
2021-08-20 00:00:00,2017,iPhone|Gekyume
2021-08-21 00:00:00,1183,iPhone|Gekyume
2021-08-22 00:00:00,1346,iPhone|Gekyume
2021-08-23 00:00:00,2039,iPhone|Gekyume
2021-08-24 00:00:00,2640,iPhone|Gekyume
2021-08-25 00:00:00,2427,iPhone|Gekyume
2021-08-26 00:00:00,4539,iPhone|Gekyume
2021-08-27 00:00:00,1998,iPhone|Gekyume
2021-08-28 00:00:00,1187,iPhone|Gekyume
2021-08-29 00:00:00,3355,iPhone|Gekyume
2021-08-30 00:00:00,12846,iPhone|Gekyume
2021-08-31 00:00:00,8585,iPhone|Gekyume
2021-09-01 00:00:00,5536,iPhone|Gekyume
2021-09-02 00:00:00,6858,iPhone|Gekyume
2021-09-03 00:00:00,9896,iPhone|Gekyume
2021-09-04 00:00:00,3942,iPhone|Gekyume
2021-09-05 00:00:00,2370,iPhone|Gekyume
2021-09-06 00:00:00,1947,iPhone|Gekyume
2021-09-07 00:00:00,6315,iPhone|Gekyume
2021-09-08 00:00:00,6812,iPhone|Gekyume
2021-09-09 00:00:00,5690,iPhone|Gekyume
2021-09-10 00:00:00,6754,iPhone|Gekyume
2021-09-11 00:00:00,2449,iPhone|Gekyume
2021-09-12 00:00:00,1122,iPhone|Gekyume
2021-09-13 00:00:00,8187,iPhone|Gekyume
2021-09-14 00:00:00,8104,iPhone|Gekyume
2021-09-15 00:00:00,7742,iPhone|Gekyume
2021-09-16 00:00:00,6554,iPhone|Gekyume
2021-09-17 00:00:00,529,iPhone|Gekyume
2021-09-18 00:00:00,448,iPhone|Gekyume
2021-09-19 00:00:00,327,iPhone|Gekyume
2021-09-20 00:00:00,6217,iPhone|Gekyume
2021-09-21 00:00:00,4537,iPhone|Gekyume
2021-09-22 00:00:00,5226,iPhone|Gekyume
2021-09-23 00:00:00,6877,iPhone|Gekyume
2021-09-24 00:00:00,6404,iPhone|Gekyume
2021-09-25 00:00:00,550,iPhone|Gekyume
2021-09-26 00:00:00,1589,iPhone|Gekyume
2021-09-27 00:00:00,4860,iPhone|Gekyume
