Date/Time,Step Count (count),Source
2021-03-27 00:00:00,4164,Veronica's iPhone (2)
2021-03-28 00:00:00,4642,Veronica's iPhone (2)
2021-03-29 00:00:00,6857,Veronica's iPhone (2)
2021-03-30 00:00:00,5131,Veronica's iPhone (2)
2021-03-31 00:00:00,973,Veronica's iPhone (2)
2021-04-01 00:00:00,227,Veronica's iPhone (2)
2021-04-02 00:00:00,185,Veronica's iPhone (2)
2021-04-03 00:00:00,2360,Veronica's iPhone (2)
2021-04-04 00:00:00,6120,Veronica's iPhone (2)
2021-04-05 00:00:00,1458,Veronica's iPhone (2)
2021-04-06 00:00:00,5833,Veronica's iPhone (2)
2021-04-07 00:00:00,3372,Veronica's iPhone (2)
2021-04-08 00:00:00,4136,Veronica's iPhone (2)
2021-04-09 00:00:00,1146,Veronica's iPhone (2)
2021-04-10 00:00:00,2521,Veronica's iPhone (2)
2021-04-11 00:00:00,5221,Veronica's iPhone (2)
2021-04-12 00:00:00,4419,Veronica's iPhone (2)
2021-04-13 00:00:00,1197,Veronica's iPhone (2)
2021-04-14 00:00:00,906,Veronica's iPhone (2)
2021-04-15 00:00:00,402,Veronica's iPhone (2)
2021-04-16 00:00:00,1093,Veronica's iPhone (2)
2021-04-17 00:00:00,4133,Veronica's iPhone (2)
2021-04-18 00:00:00,3962,Veronica's iPhone (2)
2021-04-19 00:00:00,3798,Veronica's iPhone (2)
2021-04-20 00:00:00,782,Veronica's iPhone (2)
2021-04-21 00:00:00,410,Veronica's iPhone (2)
2021-04-22 00:00:00,1821,Veronica's iPhone (2)
2021-04-23 00:00:00,2294,Veronica's iPhone (2)
2021-04-24 00:00:00,1684,Veronica's iPhone (2)
2021-04-25 00:00:00,5475,Veronica's iPhone (2)
2021-04-26 00:00:00,5362,Veronica's iPhone (2)
2021-04-27 00:00:00,575,Veronica's iPhone (2)
2021-04-28 00:00:00,2147,Veronica's iPhone (2)
2021-04-29 00:00:00,3661,Veronica's iPhone (2)
2021-04-30 00:00:00,5959,Veronica's iPhone (2)
2021-05-01 00:00:00,4471,Veronica's iPhone (2)
2021-05-02 00:00:00,1117,Veronica's iPhone (2)
2021-05-03 00:00:00,4029,Veronica's iPhone (2)
2021-05-04 00:00:00,1650,Veronica's iPhone (2)
2021-05-05 00:00:00,3806,Veronica's iPhone (2)
2021-05-06 00:00:00,3542,Veronica's iPhone (2)
2021-05-07 00:00:00,2742,Veronica's iPhone (2)
2021-05-08 00:00:00,6331,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-09 00:00:00,6702,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-10 00:00:00,618,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-11 00:00:00,253,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-12 00:00:00,7377,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-13 00:00:00,4250,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-14 00:00:00,6518,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-15 00:00:00,8377,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-16 00:00:00,15210,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-17 00:00:00,6435,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-18 00:00:00,2424,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-19 00:00:00,2421,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-20 00:00:00,5844,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-21 00:00:00,6181,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-22 00:00:00,8136,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-23 00:00:00,2122,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-24 00:00:00,2855,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-25 00:00:00,8729,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-26 00:00:00,3535,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-27 00:00:00,5045,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-28 00:00:00,17,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-29 00:00:00,3382,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-30 00:00:00,10418,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-05-31 00:00:00,13953,Veronica’s Apple Watch|Veronica's iPhone (2)
2021-06-01 00:00:00,3407,Veronica’s Apple Watch|Veronica's iPhone (2)
